sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
21,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.13876139214544758, c_pa = 0.005955971840105196, mu_a = 0.008059586128909337)","(b = 3.4815870990228244, c_el = 0.01037077740404356, c_ea = 0.006192515232485489, c_pa = 0.006119276222722564, mu_l = 0.1387613921454477, mu_a = 0.006303467027048397)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.427654427654345, -0.007499462615325818, 0.0086580176969506], [17.22640439130683, 0.024580957315923135, 0.014902944123953796]]","[[0.005955971840105196, 0.008059586128909337], [0.03702116946850154, 0.17801914164584623]]",[[0.13876139214544758]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
22,0.5,2,4,1,2,"(b = 4.411165278984636, c_ea = 0.014098647409513217, c_el = 0.007734183960368635, mu_l = 0.144883715443342, c_pa = 0.0, mu_a = 0.0)","(b = 4.390535762683817, c_el = 0.008231393975282114, c_ea = 0.013989718595327008, c_pa = 0.0030221426118722024, mu_l = 0.14488371544334194, mu_a = 0.009910972247502443)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[8.571275365301494, 0.01941910637544084, 0.019763084473006755], [1.2231055646665336, -0.0056831938933280274, 0.04189040921946643], [4.411165278984636, 0.014098647409513217, 0.007734183960368635], [9.776761268878184, 0.023378088158506623, 0.007670060328773335]]","[[0.04008307572011103, 0.21398992979396064], [0.00244739300571446, 0.012178044275649249]]",[[0.144883715443342]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
23,0.5,2,2,1,2,"(b = 7.226556898231773, c_ea = 0.007444211158917596, c_el = 0.01498012150031635, mu_l = 0.1086527747427344, c_pa = 0.004085510886288901, mu_a = 0.006642572280736811)","(b = 7.343494562801096, c_el = 0.014823077530041091, c_ea = 0.00799734474597676, c_pa = 0.004480855069098431, mu_l = 0.10865277474273426, mu_a = 0.004939935057613554)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[4.271832446410373, 0.0492787710607035, -0.003933345355912538], [7.226556898231773, 0.007444211158917596, 0.01498012150031635]]","[[0.004085510886288901, 0.006642572280736811], [0.039436196480133925, 0.20473785945495904]]",[[0.1086527747427344]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
24,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1490934588722788, c_pa = 0.0, mu_a = 0.0)","(b = 8.509304116648838, c_el = 0.011466461660222194, c_ea = 0.006655496865706114, c_pa = 0.002765007006845383, mu_l = 0.14909345887227884, mu_a = 0.005977014587640911)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[39.8180392862673, 0.023051974102657535, 0.014201176965592284], [3.33759258743467, -0.007384298606303197, 0.010853175074628865]]","[[0.04004650140189073, 0.20856218559063547], [0.0021535827507606804, 0.008420674666650363]]",[[0.1490934588722788]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
25,0.5,2,4,1,2,"(b = 3.902248454781816, c_ea = 0.01720705340569705, c_el = 0.008538435577564866, mu_l = 0.2083965405348876, c_pa = 0.006622331627518944, mu_a = 0.009732125675108833)","(b = 3.8807868217815153, c_el = 0.008662223064242906, c_ea = 0.017124768779742085, c_pa = 0.006697201691102763, mu_l = 0.2083965405348876, mu_a = 0.0077422592298436845)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.209780413277347, 0.002725752261198686, 0.03415401840842403], [5.832373407670088, 0.022113565706346018, 0.008290469168687978], [5.1972876371461165, 0.019504042428962226, 0.01954332112504974], [3.902248454781816, 0.01720705340569705, 0.008538435577564866]]","[[0.006622331627518944, 0.009732125675108833], [0.03457793148928882, 0.1505781678999962]]",[[0.2083965405348876]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
26,0.5,2,4,1,2,"(b = 6.418525653929209, c_ea = 0.012562676421791555, c_el = 0.011837532770878201, mu_l = 0.10824688324665961, c_pa = 0.002649804081651248, mu_a = 0.006580895788309554)","(b = 6.507867075531043, c_el = 0.01184475128771038, c_ea = 0.012714139804472656, c_pa = 0.0032638748080129096, mu_l = 0.10824688324665944, mu_a = 0.004191505865861354)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.24334474829185915, -0.06021496301356751, 0.07929958542535731], [14.95168356989468, 0.021701431464124756, 0.011835255445777328], [6.418525653929209, 0.012562676421791555, 0.011837532770878201], [13.090084090094454, 0.0193735360349526, 0.01644467129781577]]","[[0.04066218523660642, 0.21764959181232899], [0.002649804081651248, 0.006580895788309554]]",[[0.10824688324665961]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
27,0.5,2,2,1,2,"(b = 5.716373523235267, c_ea = 0.00584870069051853, c_el = 0.015200804518434585, mu_l = 0.1180364865397776, c_pa = 0.0024900455517785185, mu_a = 0.007365046169934459)","(b = 6.1466959022720005, c_el = 0.014948065532595603, c_ea = 0.007208713875493445, c_pa = 0.003110818300393865, mu_l = 0.11803648653977761, mu_a = 0.004933577324083958)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.8405321861425006, 0.06169167275268943, -0.012448509092757314], [5.716373523235267, 0.00584870069051853, 0.015200804518434585]]","[[0.0405639732130946, 0.2163828189948003], [0.0024900455517785185, 0.007365046169934459]]",[[0.1180364865397776]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
28,0.5,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1628193187335708, c_pa = 0.0, mu_a = 0.0)","(b = 9.550677501827009, c_el = 0.006845645602493302, c_ea = 0.016738429075876003, c_pa = 0.006991464483698863, mu_l = 0.16281931873357067, mu_a = 0.010680003112365742)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[15.617219045919507, 0.01727654284245997, 0.021703385880674952], [18.36791475426503, 0.02827031663582914, 0.004798561683526198], [9.950811296746874, 0.017331960965412622, 0.006255002716007788], [0.6714419004409896, 0.09673340887204745, -0.0537408585018432]]","[[0.03571611446465327, 0.16805915226950358], [0.006898730410909427, 0.012940852625814207]]",[[0.1628193187335708]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
29,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.243270109293134, c_pa = 0.00490243939481969, mu_a = 0.00853509811570693)","(b = 5.839296390573793, c_el = 0.017608036119244337, c_ea = 0.007508904311665364, c_pa = 0.005039056958843857, mu_l = 0.24327010929313397, mu_a = 0.007392903658233175)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.6124043676173265, 0.006591493073849318, 0.018207398471636972], [0.40199227857222497, 0.1014682887334851, -0.033622189608411124]]","[[0.03513600943917139, 0.15230123241764673], [0.00490243939481969, 0.00853509811570693]]",[[0.243270109293134]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
30,0.5,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1861690355182472, c_pa = 0.0, mu_a = 0.0)","(b = 5.608465806977522, c_el = 0.00668461419724562, c_ea = 0.015000351541006342, c_pa = 0.005790735056485511, mu_l = 0.18616903551824715, mu_a = 0.010514960589685774)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.80462117969158, 0.015556446257071607, 0.005737888828872882], [11.091223287633843, 0.01904151602473088, 0.021105963452082203], [0.228519228113433, -0.06864853234060189, 0.10379572550561693], [12.529834526598979, 0.026292615032313546, 0.005310693095441236]]","[[0.03617430008953062, 0.170457651955966], [0.005649750571963137, 0.012030288910749521]]",[[0.1861690355182472]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
31,0.5,2,2,1,2,"(b = 7.4101425692101195, c_ea = 0.00937746628533912, c_el = 0.013743458158841914, mu_l = 0.2568624246654408, c_pa = 0.006561277316671285, mu_a = 0.0076235747670933655)","(b = 7.497799701576813, c_el = 0.013672723325867305, c_ea = 0.00967501591436467, c_pa = 0.006614508254831189, mu_l = 0.25686242466544085, mu_a = 0.005737129809669535)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[9.914556259145966, 0.037521609162671575, 0.003655066200233319], [7.4101425692101195, 0.00937746628533912, 0.013743458158841914]]","[[0.033223250187706915, 0.13275690311181956], [0.006561277316671285, 0.0076235747670933655]]",[[0.2568624246654408]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
32,0.5,2,4,1,2,"(b = 9.665130015720777, c_ea = 0.014224756016472176, c_el = 0.012076964366056878, mu_l = 0.1352636764662372, c_pa = 0.0033745493764717896, mu_a = 0.011202763272090292)","(b = 9.667963078069967, c_el = 0.012076966011116148, c_ea = 0.014228010333843487, c_pa = 0.003824555172055842, mu_l = 0.1352636764662374, mu_a = 0.009405232341345673)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.03757383796372842, 0.2743144048006527, -0.1810792606200856], [9.665130015720777, 0.014224756016472176, 0.012076964366056878], [14.142841482467066, 0.01738294667143222, 0.01773246027442338], [17.940114034129664, 0.02084010614246437, 0.01215453666551415]]","[[0.03952318118001826, 0.20827480380111404], [0.0033745493764717896, 0.011202763272090292]]",[[0.1352636764662372]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
33,0.5,2,4,1,2,"(b = 4.933783472713622, c_ea = 0.009515463818991644, c_el = 0.01003870836370165, mu_l = 0.2111547515051132, c_pa = 0.0028738711033014864, mu_a = 0.006769275226555091)","(b = 5.556784674462104, c_el = 0.01035515735733795, c_ea = 0.010831437224754402, c_pa = 0.003254246854375183, mu_l = 0.21115475150511337, mu_a = 0.005233099035060979)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[17.133881692454597, 0.025654395447105717, 0.008953391453428225], [15.613347385929542, 0.020775761122369132, 0.016868531813797983], [4.933783472713622, 0.009515463818991644, 0.01003870836370165], [1.1508131007337954, 0.06554257086871537, -0.02259680248067439]]","[[0.0028738711033014864, 0.006769275226555091], [0.037694161164145756, 0.17683821982783998]]",[[0.2111547515051132]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
34,0.5,2,4,1,2,"(b = 6.273972779663839, c_ea = 0.013067804076124831, c_el = 0.010647159546531693, mu_l = 0.175206448646658, c_pa = 0.00494033468685182, mu_a = 0.00768487242083105)","(b = 6.345136543087689, c_el = 0.010715268800046692, c_ea = 0.013181205876397128, c_pa = 0.0051451818740829176, mu_l = 0.1752064486466581, mu_a = 0.006322338391859502)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[15.120100241690746, 0.02383534978060595, 0.009973903529735609], [0.21880686656495832, 0.11419007599808484, -0.06265716354255187], [6.273972779663839, 0.013067804076124831, 0.010647159546531693], [12.80434153608981, 0.019716707261898076, 0.017316798487412608]]","[[0.00494033468685182, 0.00768487242083105], [0.0369170399285526, 0.17390874140641133]]",[[0.175206448646658]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
35,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.29416443361898964, c_pa = 0.006942832881661699, mu_a = 0.011224095761448106)","(b = 6.011757025015089, c_el = 0.006059671476150281, c_ea = 0.010031517302600448, c_pa = 0.006980590257621818, mu_l = 0.29416443361898964, mu_a = 0.009062016023237699)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[3.906775283472575, 0.006469348078519178, 0.0009329222393220211], [26.226359952064747, 0.02112784580206914, 0.01965654413370095]]","[[0.006942832881661699, 0.011224095761448106], [0.03200384928161521, 0.12372859521031872]]",[[0.29416443361898964]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
36,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1257176955271904, c_pa = 0.00693588465197819, mu_a = 0.006563139200795856)","(b = 9.342907132319533, c_el = 0.009276718863797991, c_ea = 0.006684682975455675, c_pa = 0.00704985615877724, mu_l = 0.12571769552719045, mu_a = 0.004218100268493693)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[48.96144068683715, 0.022984504589253347, 0.01623352821475832], [1.0077540827027256, -0.03768384353253136, 0.0005922589171953273]]","[[0.00693588465197819, 0.006563139200795856], [0.03641430899792585, 0.170520276652913]]",[[0.1257176955271904]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
37,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.128478333066744, c_pa = 0.006749958506110236, mu_a = 0.010666072911160769)","(b = 4.367728234607698, c_el = 0.007457651279579652, c_ea = 0.008522368678628956, c_pa = 0.006873585617698378, mu_l = 0.1284783330667441, mu_a = 0.008450925541148267)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[18.964918057508203, 0.02270505696210026, 0.01820104567592218], [2.456442420025183, 0.0016394949673070522, 0.003381126789477295]]","[[0.03669759161409726, 0.17794317112449137], [0.006749958506110236, 0.010666072911160769]]",[[0.128478333066744]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
38,0.5,2,4,1,2,"(b = 7.056667628515732, c_ea = 0.013653472295222768, c_el = 0.008392824858087084, mu_l = 0.2556587340681156, c_pa = 0.00552044241649021, mu_a = 0.010063480409064934)","(b = 7.078281205577406, c_el = 0.008785110990840755, c_ea = 0.013616426314300885, c_pa = 0.005611725195347555, mu_l = 0.25565873406811546, mu_a = 0.008759803467798258)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[14.910407492610778, 0.019483639520200748, 0.01900507183218145], [4.7034947550419135, 0.044179465516837574, -0.006043210241229404], [15.717330416592894, 0.02882454744573671, 0.005890950338611727], [7.056667628515732, 0.013653472295222768, 0.008392824858087084]]","[[0.03430938577493775, 0.14549707297979156], [0.00552044241649021, 0.010063480409064934]]",[[0.2556587340681156]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
39,0.5,2,2,1,2,"(b = 5.158776370151505, c_ea = 0.007321362193221839, c_el = 0.01581463210161545, mu_l = 0.146407089418502, c_pa = 0.0, mu_a = 0.0)","(b = 5.170869242479798, c_el = 0.015645424836962768, c_ea = 0.007755656274432794, c_pa = 0.005342908384049068, mu_l = 0.14640708941850217, mu_a = 0.011376647721294778)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.158776370151505, 0.007321362193221839, 0.01581463210161545], [0.7030848792432526, 0.0789876263882257, -0.022984783267785282]]","[[0.03778204524431007, 0.1909651476576351], [0.005115288321206146, 0.012878456021367559]]",[[0.146407089418502]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
40,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.19246929586508, c_pa = 0.0, mu_a = 0.0)","(b = 4.239205638322379, c_el = 0.0147499259893274, c_ea = 0.01670212012669894, c_pa = 0.00528980651399681, mu_l = 0.19246929586508008, mu_a = 0.010889619662755638)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.0051162883569402665, 0.012232897097185948], [0.03648837440624016, 0.17338246872827331]]",[[0.19246929586508]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
41,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.13277657266981482, c_pa = 0.005452510805191208, mu_a = 0.011184051564728433)","(b = 5.86943140420916, c_el = 0.01751299447689462, c_ea = 0.015258209883586726, c_pa = 0.005665014206920354, mu_l = 0.13277657266981466, mu_a = 0.009570800578745084)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.037780146969950065, 0.19006271333161492], [0.005452510805191208, 0.011184051564728433]]",[[0.13277657266981482]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
42,0.5,2,2,1,2,"(b = 4.100998623961765, c_ea = 0.013952539746736872, c_el = 0.013055719390459207, mu_l = 0.2745331895530716, c_pa = 0.004065717460604084, mu_a = 0.010282931770359676)","(b = 4.101838435055046, c_el = 0.013052290928665578, c_ea = 0.013955689645334543, c_pa = 0.004234214535889388, mu_l = 0.27453318955307154, mu_a = 0.009318290878140751)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.3285578078703963, 0.0005282019181345008, 0.03005996923054211], [4.100998623961765, 0.013952539746736872, 0.013055719390459207]]","[[0.035100939833654816, 0.1512700559092734], [0.004065717460604084, 0.010282931770359676]]",[[0.2745331895530716]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
43,0.5,2,4,1,2,"(b = 6.3952465465785835, c_ea = 0.014826254315022548, c_el = 0.00889862656249178, mu_l = 0.2718841361644632, c_pa = 0.006022327173758482, mu_a = 0.0096091402808966)","(b = 6.319100373532248, c_el = 0.009099872159718267, c_ea = 0.014679353691133101, c_pa = 0.006083852155721754, mu_l = 0.27188413616446305, mu_a = 0.008087289397622946)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[6.3952465465785835, 0.014826254315022548, 0.00889862656249178], [11.519919752848747, 0.019671060880731162, 0.018766089326965402], [0.7931069721903502, 0.06985157990134748, -0.028915770012552484], [13.380086994967975, 0.02594585455828399, 0.007594034336259609]]","[[0.033393400471464496, 0.13561145874638655], [0.006022327173758482, 0.0096091402808966]]",[[0.2718841361644632]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
44,0.5,2,4,1,2,"(b = 5.588457288396208, c_ea = 0.012377193706072999, c_el = 0.012418903103447036, mu_l = 0.2723038674013428, c_pa = 0.0, mu_a = 0.0)","(b = 5.632788273074837, c_el = 0.012413315042077728, c_ea = 0.012476050420357406, c_pa = 0.004992351712081905, mu_l = 0.2723038674013428, mu_a = 0.01038803487039151)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.588457288396208, 0.012377193706072999, 0.012418903103447036], [12.690593484692451, 0.02098903346432622, 0.014313340129520853], [0.1282719361333159, 0.13369207449020185, -0.07167693665135903], [13.076722882907085, 0.02155477351031043, 0.01327447411916697]]","[[0.03449133053649077, 0.14744254904436618], [0.0048782998174240364, 0.011451953042191687]]",[[0.2723038674013428]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
45,0.5,2,4,1,2,"(b = 6.204996614437973, c_ea = 0.013477558410242112, c_el = 0.010253033886423596, mu_l = 0.1985648072291656, c_pa = 0.0, mu_a = 0.0)","(b = 6.250306938366274, c_el = 0.010345069584489844, c_ea = 0.013543817460999143, c_pa = 0.003760368107527656, mu_l = 0.19856480722916542, mu_a = 0.010250267243901923)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[11.996908680340384, 0.019385708898264364, 0.01788028563401636], [14.289464643207756, 0.023491536936543118, 0.009689772888983908], [6.204996614437973, 0.013477558410242112, 0.010253033886423596], [0.026958926881145866, -0.22779003270992546, 0.2270193964075752]]","[[0.003425803865001304, 0.011656877041154257], [0.037773162127831966, 0.18469505498148614]]",[[0.1985648072291656]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
46,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2092475286326256, c_pa = 0.004328411978265587, mu_a = 0.005861528919860486)","(b = 3.4714953196509066, c_el = 0.012823797024610083, c_ea = 0.006478265396059019, c_pa = 0.004546655186147813, mu_l = 0.20924752863262575, mu_a = 0.004665638000301202)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[2.2983110574303205, 0.00047307367856330414, 0.013078409823605398], [3.60089685877626, 0.04388302795261557, -0.0021012285701427604]]","[[0.004328411978265587, 0.005861528919860486], [0.036452571908693256, 0.164428528780507]]",[[0.2092475286326256]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
