sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
10,0.05,2,4,1,2,"(b = 6.376586601057848, c_ea = 0.01130168774580148, c_el = 0.01189463329052727, mu_l = 0.2030416583480944, c_pa = 0.0, mu_a = 0.0)","(b = 6.377784695502936, c_el = 0.011895592938111535, c_ea = 0.011303525002904576, c_pa = 0.004592593937266847, mu_l = 0.20304165834809423, mu_a = 0.007474503319478257)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.2527858719701969, 0.09769724846090211, -0.04803187051427834], [12.110011185757061, 0.018440006016652282, 0.011795885498518115], [9.637949036608216, 0.01486109618274326, 0.017718472785334227], [6.376586601057848, 0.01130168774580148, 0.01189463329052727]]","[[0.033724705120992696, 0.13527590597921677], [0.004482417406093932, 0.008390923189881336]]",[[0.2030416583480944]],"[1.0102125482696749, 1.0095162398351487, 0.9639943796720847]"
10,0.05,3,1,1,1,"(b = 6.377737535596096, c_ea = 0.011303454699664116, c_el = 0.011895564778472662, mu_l = 0.2030416583480944, c_pa = 0.00458270492089025, mu_a = 0.0074383692937195255)","(b = 6.377784695502936, c_el = 0.011895592938111535, c_ea = 0.011303525002904576, c_pa = 0.004592593937266847, mu_l = 0.20304165834809423, mu_a = 0.007474503319478257)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.377737535596096, 0.011303454699664116, 0.011895564778472662]]","[[0.00458270492089025, 0.0074383692937195255]]",[[0.2030416583480944]],"[1.0102125482696749, 1.0095162398351487, 0.9639943796720847]"
10,0.05,4,4,1,2,"(b = 6.377783278427041, c_ea = 0.011303522892926207, c_el = 0.011895592281261599, mu_l = 0.2030416583480944, c_pa = 0.004591661802179672, mu_a = 0.007483461497328686)","(b = 6.377784695502936, c_el = 0.011895592938111535, c_ea = 0.011303525002904576, c_pa = 0.004592593937266847, mu_l = 0.20304165834809423, mu_a = 0.007474503319478257)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.018538482366756346, 0.12220674199500749, -0.06654838933850521], [11.489931421533164, 0.016194950596835334, 0.0202923296438566], [6.377783278427041, 0.011303522892926207, 0.011895592281261599], [17.791329528805832, 0.02150732348421992, 0.011965870833830959]]","[[0.004591661802179672, 0.007483461497328686], [0.039959409043549735, 0.21297473099350803]]",[[0.2030416583480944]],"[1.0102125482696749, 1.0095162398351487, 0.9639943796720847]"
10,0.05,5,1,1,1,"(b = 6.377784660871497, c_ea = 0.01130352495113776, c_el = 0.01189559292539056, mu_l = 0.2030416583480944, c_pa = 0.0045925347245195335, mu_a = 0.007474247942810393)","(b = 6.377784695502936, c_el = 0.011895592938111535, c_ea = 0.011303525002904576, c_pa = 0.004592593937266847, mu_l = 0.20304165834809423, mu_a = 0.007474503319478257)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.377784660871497, 0.01130352495113776, 0.01189559292539056]]","[[0.0045925347245195335, 0.007474247942810393]]",[[0.2030416583480944]],"[1.0102125482696749, 1.0095162398351487, 0.9639943796720847]"
10,0.05,6,4,1,2,"(b = 6.3777846947840695, c_ea = 0.01130352500182549, c_el = 0.011895592937900278, mu_l = 0.2030416583480944, c_pa = 0.004592589856723973, mu_a = 0.007474544013297755)","(b = 6.377784695502936, c_el = 0.011895592938111535, c_ea = 0.011303525002904576, c_pa = 0.004592593937266847, mu_l = 0.20304165834809423, mu_a = 0.007474503319478257)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[13.473243161496319, 0.01749485265253452, 0.0227134035539005], [24.735117381063596, 0.024568698935421077, 0.012022014467177636], [0.002610318714754467, 0.1368850022123444, -0.07753124862307073], [6.3777846947840695, 0.01130352500182549, 0.011895592937900278]]","[[0.004592589856723973, 0.007474544013297755], [0.04705951876787713, 0.2734540147856086]]",[[0.2030416583480944]],"[1.0102125482696749, 1.0095162398351487, 0.9639943796720847]"
10,0.05,7,1,1,1,"(b = 6.377784695497272, c_ea = 0.011303525002896202, c_el = 0.011895592938106754, mu_l = 0.2030416583480944, c_pa = 0.004592593742985448, mu_a = 0.007474502406806324)","(b = 6.377784695502936, c_el = 0.011895592938111535, c_ea = 0.011303525002904576, c_pa = 0.004592593937266847, mu_l = 0.20304165834809423, mu_a = 0.007474503319478257)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.377784695497272, 0.011303525002896202, 0.011895592938106754]]","[[0.004592593742985448, 0.007474502406806324]]",[[0.2030416583480944]],"[1.0102125482696749, 1.0095162398351487, 0.9639943796720847]"
1,0.1,1,1,1,1,"(b = 6.271402947163022, c_ea = 0.01179476817458945, c_el = 0.012412132648216525, mu_l = 0.1926234412907944, c_pa = 0.0, mu_a = 0.0)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.271402947163022, 0.01179476817458945, 0.012412132648216525]]","[[0.0034219173872694123, 0.010750271042458097]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
1,0.1,2,4,1,2,"(b = 6.445636675225398, c_ea = 0.012055328872676368, c_el = 0.01297700713889777, mu_l = 0.1926234412907944, c_pa = 0.0, mu_a = 0.0)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[7.756375845055937, 0.013830768272842511, 0.01413373459672812], [7.66309460412094, 0.01367074062605281, 0.014581589952756711], [0.3540571546294506, -0.037264800373307254, 0.052802136863487684], [6.445636675225398, 0.012055328872676368, 0.01297700713889777]]","[[0.03550161117539224, 0.1574484179087519], [0.00471235501991993, 0.009321428268798506]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
1,0.1,3,1,1,1,"(b = 6.3921824074774305, c_ea = 0.011985508588554428, c_el = 0.01279283450709995, mu_l = 0.1926234412907944, c_pa = 0.004854646816499781, mu_a = 0.008146159331548873)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.3921824074774305, 0.011985508588554428, 0.01279283450709995]]","[[0.004854646816499781, 0.008146159331548873]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
1,0.1,4,4,1,2,"(b = 6.397067292921818, c_ea = 0.011991710014914113, c_el = 0.012810041794085214, mu_l = 0.1926234412907944, c_pa = 0.004869250178700251, mu_a = 0.008193108764478837)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[12.257195488521404, 0.018368049693117793, 0.013090458219187438], [9.522556119158434, 0.015479795728612654, 0.018108077191890903], [0.0013541481672283931, -0.16370673915466466, 0.14951661985204143], [6.397067292921818, 0.011991710014914113, 0.012810041794085214]]","[[0.04156951113630833, 0.26018559393573965], [0.004869250178700251, 0.008193108764478837]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
1,0.1,5,1,1,1,"(b = 6.396624325785616, c_ea = 0.011991168932556912, c_el = 0.012808253038058008, mu_l = 0.1926234412907944, c_pa = 0.004870821029313543, mu_a = 0.00817969103919021)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.396624325785616, 0.011991168932556912, 0.012808253038058008]]","[[0.004870821029313543, 0.00817969103919021]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
1,0.1,6,4,1,2,"(b = 6.396656208113572, c_ea = 0.011991206314824185, c_el = 0.012808401390291903, mu_l = 0.1926234412907944, c_pa = 0.00487093861685275, mu_a = 0.008179993126236995)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[4.2469228699566815e-8, -0.6836220542939153, 0.5470335001914806], [11.379874914197487, 0.017023112161018858, 0.020656924396122434], [6.396656208113572, 0.011991206314824185, 0.012808401390291903], [17.483592112080384, 0.021824012660339464, 0.012953742116651418]]","[[0.048666520999202975, 0.34743156046856344], [0.00487093861685275, 0.008179993126236995]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
1,0.1,7,1,1,1,"(b = 6.396654275558943, c_ea = 0.011991204173121895, c_el = 0.012808390789597448, mu_l = 0.1926234412907944, c_pa = 0.004870947666358936, mu_a = 0.008179921490267328)","(b = 6.396654371154148, c_el = 0.012808391417001826, c_ea = 0.01199120427114888, c_pa = 0.004870948212943663, mu_l = 0.19262344129079462, mu_a = 0.008179922221087045)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.396654275558943, 0.011991204173121895, 0.012808390789597448]]","[[0.004870947666358936, 0.008179921490267328]]",[[0.1926234412907944]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,1,1,1,1,"(b = 7.244994487621813, c_ea = 0.010819315483979618, c_el = 0.011847096169419102, mu_l = 0.187777340918358, c_pa = 0.0, mu_a = 0.0)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[7.244994487621813, 0.010819315483979618, 0.011847096169419102]]","[[0.002624509144863389, 0.012406912318205255]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,2,4,1,2,"(b = 7.210330557871436, c_ea = 0.010768563031549345, c_el = 0.011895757747994895, mu_l = 0.187777340918358, c_pa = 0.0, mu_a = 0.0)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[9.8278296502995, 0.013294856504401199, 0.016341708077898014], [11.855446980559478, 0.015858964217883693, 0.012385487732037244], [7.210330557871436, 0.010768563031549345, 0.011895757747994895], [0.2112226618869906, 0.11001395837522918, -0.05481566966591538]]","[[0.036013911975486465, 0.16159111650124858], [0.004230475326556972, 0.00844527275642155]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,3,1,1,1,"(b = 7.212672393654989, c_ea = 0.010772089337585134, c_el = 0.011893047611111648, mu_l = 0.187777340918358, c_pa = 0.004410021630882317, mu_a = 0.007339032737986198)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[7.212672393654989, 0.010772089337585134, 0.011893047611111648]]","[[0.004410021630882317, 0.007339032737986198]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,4,4,1,2,"(b = 7.212576171137858, c_ea = 0.010771947046050636, c_el = 0.01189314763458358, mu_l = 0.187777340918358, c_pa = 0.004431046679354774, mu_a = 0.007332719971912569)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[17.490535593028735, 0.019479026696824872, 0.012062741153500488], [0.08996834193215805, 0.09048459917800093, -0.04095449497880629], [7.212576171137858, 0.010771947046050636, 0.01189314763458358], [11.056441639903735, 0.013994364625314552, 0.019622876292718094]]","[[0.004431046679354774, 0.007332719971912569], [0.04187290349878125, 0.267480769840601]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,5,1,1,1,"(b = 7.212579176673251, c_ea = 0.010771951479669474, c_el = 0.011893144644032218, mu_l = 0.187777340918358, c_pa = 0.004433388254208604, mu_a = 0.007319981355601024)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[7.212579176673251, 0.010771951479669474, 0.011893144644032218]]","[[0.004433388254208604, 0.007319981355601024]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,6,4,1,2,"(b = 7.212579100075089, c_ea = 0.01077195136691528, c_el = 0.01189314471847588, mu_l = 0.187777340918358, c_pa = 0.004433593168102369, mu_a = 0.007319689160190525)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[12.378597336279128, 0.014753341243740687, 0.022414088039461214], [24.285054411354118, 0.02262036232758084, 0.012033861807629763], [7.212579100075089, 0.01077195136691528, 0.01189314471847588], [0.04979046573831384, 0.09206248261983083, -0.041708087997504084]]","[[0.048890250835521225, 0.3566046808824859], [0.004433593168102369, 0.007319689160190525]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
2,0.1,7,1,1,1,"(b = 7.212579101731049, c_ea = 0.010771951369350049, c_el = 0.011893144716891093, mu_l = 0.187777340918358, c_pa = 0.00443360947018972, mu_a = 0.007319614970137894)","(b = 7.212579101702019, c_el = 0.011893144716917778, c_ea = 0.010771951369307625, c_pa = 0.004433610626817584, mu_l = 0.187777340918358, mu_a = 0.00731961235188535)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[7.212579101731049, 0.010771951369350049, 0.011893144716891093]]","[[0.00443360947018972, 0.007319614970137894]]",[[0.187777340918358]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,1,1,1,1,"(b = 6.926976528105036, c_ea = 0.011158242746051482, c_el = 0.01243913570099338, mu_l = 0.2078317563901432, c_pa = 0.0, mu_a = 0.0)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.926976528105036, 0.011158242746051482, 0.01243913570099338]]","[[0.0037077316633770847, 0.009029363193179055]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,2,2,1,2,"(b = 6.861493828149844, c_ea = 0.011035634884417172, c_el = 0.012777392485593446, mu_l = 0.2078317563901432, c_pa = 0.0, mu_a = 0.0)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[0.036923944182278894, 0.22161691715636644, -0.13259443038406377], [6.861493828149844, 0.011035634884417172, 0.012777392485593446]]","[[0.03497771600275901, 0.1507336720557562], [0.004832848697009303, 0.00867317756240586]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,3,1,1,1,"(b = 6.8891427928757025, c_ea = 0.011080766211288572, c_el = 0.012714507206403259, mu_l = 0.2078317563901432, c_pa = 0.00495558220662164, mu_a = 0.007503200800453078)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.8891427928757025, 0.011080766211288572, 0.012714507206403259]]","[[0.00495558220662164, 0.007503200800453078]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,4,4,1,2,"(b = 6.886117986367121, c_ea = 0.011075955018907124, c_el = 0.012720104724977695, mu_l = 0.2078317563901432, c_pa = 0.004967131321310479, mu_a = 0.0075681786071638895)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.886117986367121, 0.011075955018907124, 0.012720104724977695], [14.821277780952691, 0.01858902438310865, 0.013016133635302034], [10.489781107441452, 0.014637754172366506, 0.018718708495782357], [0.06757458596207845, 0.09260094561745912, -0.04182032136283976]]","[[0.004967131321310479, 0.0075681786071638895], [0.04114125642804947, 0.24682083239519192]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,5,1,1,1,"(b = 6.8864027263613705, c_ea = 0.011076399586587333, c_el = 0.012719668782086132, mu_l = 0.2078317563901432, c_pa = 0.004968355506658178, mu_a = 0.00755491408275883)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.8864027263613705, 0.011076399586587333, 0.012719668782086132]]","[[0.004968355506658178, 0.00755491408275883]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,6,4,1,2,"(b = 6.8863820068798205, c_ea = 0.011076367579231469, c_el = 0.01271969681040033, mu_l = 0.2078317563901432, c_pa = 0.004968437390647723, mu_a = 0.007555416771605668)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[11.954708033186124, 0.015655700059225765, 0.021511819452906818], [0.05853125250608422, 0.08747618913087517, -0.03770088593460076], [6.8863820068798205, 0.011076367579231469, 0.01271969681040033], [21.11033912766143, 0.022026156745255723, 0.012877530514558649]]","[[0.04825792504326658, 0.32701645330516094], [0.004968437390647723, 0.007555416771605668]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
3,0.1,7,1,1,1,"(b = 6.886383256412772, c_ea = 0.011076369496183219, c_el = 0.012719695264135153, mu_l = 0.2078317563901432, c_pa = 0.004968443694967393, mu_a = 0.007555346864927635)","(b = 6.886383194804596, c_el = 0.012719695335698765, c_ea = 0.011076369402100562, c_pa = 0.004968444029874944, mu_l = 0.20783175639014334, mu_a = 0.007555348690726866)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_l = RealInterval{Float64}(0.18495, 0.22605), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.886383256412772, 0.011076369496183219, 0.012719695264135153]]","[[0.004968443694967393, 0.007555346864927635]]",[[0.2078317563901432]],"[0.9232920973726177, 0.961385129085947, 1.0454256459437337]"
